message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields mainApplicationClass (line 194), initializers (line 218), listeners (line 220) are initialized along all control-flow paths (remember to check for exceptions or early returns).	org.springframework.boot.SpringApplication	SpringApplication(org.springframework.core.io.ResourceLoader,java.lang.Class<?>...)	10614	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	null	null	null	null	null	null
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	org.springframework.boot.SpringApplication	SpringApplication(org.springframework.core.io.ResourceLoader,java.lang.Class<?>...)	11324	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	FIELD	org.springframework.boot.SpringApplication	null	mainApplicationClass	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java
DEREFERENCE_NULLABLE	dereferenced expression context is @Nullable	org.springframework.boot.SpringApplication	run(java.lang.String...)	12711	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression ((GroovyBeanDefinitionReader) this.groovyReader) is @Nullable	org.springframework.boot.BeanDefinitionLoader	load(java.lang.Class<?>)	6050	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/BeanDefinitionLoader.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression this.intValue is @Nullable	org.springframework.boot.convert.PeriodStyle$Unit	intValue(java.time.Period)	7435	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/convert/PeriodStyle.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression context is @Nullable	org.springframework.boot.SpringApplicationAotProcessor$AotProcessorHook	<T>run(org.springframework.util.function.ThrowingSupplier<T>)	4281	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplicationAotProcessor.java	null	null	null	null	null	null
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	org.springframework.boot.context.properties.source.ConfigurationProperty	ConfigurationProperty(org.springframework.boot.context.properties.source.ConfigurationPropertySource,org.springframework.boot.context.properties.source.ConfigurationPropertyName,java.lang.Object,org.springframework.boot.origin.Origin)	2015	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationProperty.java	FIELD	org.springframework.boot.context.properties.source.ConfigurationProperty	null	name	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationProperty.java
DEREFERENCE_NULLABLE	dereferenced expression type2 is @Nullable	org.springframework.boot.context.properties.source.ConfigurationPropertyName	compare(java.lang.String,org.springframework.boot.context.properties.source.ConfigurationPropertyName.ElementType,java.lang.String,org.springframework.boot.context.properties.source.ConfigurationPropertyName.ElementType)	10558	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression type1 is @Nullable	org.springframework.boot.context.properties.source.ConfigurationPropertyName	compare(java.lang.String,org.springframework.boot.context.properties.source.ConfigurationPropertyName.ElementType,java.lang.String,org.springframework.boot.context.properties.source.ConfigurationPropertyName.ElementType)	10577	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	org.springframework.boot.context.properties.source.ConfigurationPropertyName	of(java.lang.CharSequence,boolean)	17449	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java	METHOD	org.springframework.boot.context.properties.source.ConfigurationPropertyName	of(java.lang.CharSequence,boolean)	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java
DEREFERENCE_NULLABLE	dereferenced expression additional is @Nullable	org.springframework.boot.context.properties.source.ConfigurationPropertyName$Elements	append(org.springframework.boot.context.properties.source.ConfigurationPropertyName.Elements)	23204	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression cause is @Nullable	org.springframework.boot.diagnostics.analyzer.UnboundConfigurationPropertyFailureAnalyzer	analyzeUnboundConfigurationPropertiesException(org.springframework.boot.context.properties.bind.BindException,org.springframework.boot.context.properties.bind.UnboundConfigurationPropertiesException)	1926	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/UnboundConfigurationPropertyFailureAnalyzer.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression message is @Nullable	org.springframework.boot.diagnostics.analyzer.NoSuchMethodFailureAnalyzer	cleanMessage(java.lang.String)	3107	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/NoSuchMethodFailureAnalyzer.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression cause.getMessage() is @Nullable	org.springframework.boot.diagnostics.analyzer.NoUniqueBeanDefinitionFailureAnalyzer	extractBeanNames(org.springframework.beans.factory.NoUniqueBeanDefinitionException)	3443	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/NoUniqueBeanDefinitionFailureAnalyzer.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression bindException.getMessage() is @Nullable	org.springframework.boot.web.server.PortInUseException	ifPortBindingException(java.lang.Exception,java.util.function.Consumer<java.net.BindException>)	2562	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/PortInUseException.java	null	null	null	null	null	null
